,feicao_id,shape_id,source_id,num_rodada,area,operador,num_contra,dat_assina,dat_termin,nome_bacia,sigla,dat_descob,dat_inicio,etapa,fluido_pri,med_lamina,name,code,creation_d,modificati,geometry
0,1293971,1299852,1190,Rodada 0,455,Petróleo Brasileiro S.A. - PETROBRAS,480000037039702,06-08-1998,,Campos,AB,11-09-1984,24-10-1987,Produção,ÓLEO,700,ALBACORA,3,2025-03-03 00:00:00,2025-03-03 00:00:00,"POLYGON ((-39.8624 -22.1021, -39.865 -22.1021, -39.8676 -22.1021, -39.8702 -22.1021, -39.8728 -22.1021, -39.8728 -22.1047, -39.8728 -22.1073, -39.8728 -22.1099, -39.8728 -22.1125, -39.8728 -22.1151, -39.8728 -22.1177, -39.8728 -22.1203, -39.8728 -22.1229, -39.8728 -22.1255, -39.8728 -22.1281, -39.8728 -22.1307, -39.8728 -22.1333, -39.8728 -22.1359, -39.8728 -22.1385, -39.8728 -22.1411, -39.8728 -22.1437, -39.8728 -22.1463, -39.8728 -22.1489, -39.8728 -22.1515, -39.8728 -22.1541, -39.8728 -22.1568, -39.8728 -22.1594, -39.8728 -22.162, -39.8728 -22.1646, -39.8728 -22.1672, -39.8728 -22.1698, -39.8728 -22.1724, -39.8728 -22.175, -39.8728 -22.1776, -39.8728 -22.1802, -39.8728 -22.1828, -39.8728 -22.1854, -39.8728 -22.188, -39.8728 -22.1906, -39.8728 -22.1932, -39.8728 -22.1958, -39.8728 -22.1984, -39.8728 -22.201, -39.8728 -22.2036, -39.8728 -22.2062, -39.8728 -22.2088, -39.8728 -22.2114, -39.8754 -22.2114, -39.878 -22.2114, -39.8806 -22.2114, -39.8832 -22.2114, -39.8858 -22.2114, -39.8884 -22.2114, -39.891 -22.2114, -39.8936 -22.2114, -39.8962 -22.2114, -39.8988 -22.2114, -39.9014 -22.2114, -39.904 -22.2114, -39.9066 -22.2114, -39.9092 -22.2114, -39.9118 -22.2114, -39.9145 -22.2114, -39.9171 -22.2114, -39.9197 -22.2114, -39.9223 -22.2114, -39.9249 -22.2114, -39.9275 -22.2114, -39.9301 -22.2114, -39.9327 -22.2114, -39.9353 -22.2114, -39.9353 -22.214, -39.9353 -22.2166, -39.9353 -22.2193, -39.9353 -22.2219, -39.9353 -22.2245, -39.9353 -22.2271, -39.9353 -22.2297, -39.9353 -22.2323, -39.9353 -22.2349, -39.9353 -22.2375, -39.9353 -22.2401, -39.9353 -22.2427, -39.9353 -22.2453, -39.9353 -22.2479, -39.9353 -22.2505, -39.9353 -22.2531, -39.9379 -22.2531, -39.9405 -22.2531, -39.9431 -22.2531, -39.9457 -22.2531, -39.9483 -22.2531, -39.9509 -22.2531, -39.9535 -22.2531, -39.9561 -22.2531, -39.9587 -22.2531, -39.9613 -22.2531, -39.9639 -22.2531, -39.9665 -22.2531, -39.9691 -22.2531, -39.9717 -22.2531, -39.9743 -22.2531, -39.977 -22.2531, -39.9796 -22.2531, -39.9822 -22.2531, -39.9848 -22.2531, -39.9874 -22.2531, -39.99 -22.2531, -39.9926 -22.2531, -39.9952 -22.2531, -39.9978 -22.2531, -40.0004 -22.2531, -40.003 -22.2531, -40.0056 -22.2531, -40.0082 -22.2531, -40.0108 -22.2531, -40.0134 -22.2531, -40.016 -22.2531, -40.0186 -22.2531, -40.0212 -22.2531, -40.0238 -22.2531, -40.0264 -22.2531, -40.029 -22.2531, -40.0316 -22.2531, -40.0342 -22.2531, -40.0368 -22.2531, -40.0395 -22.2531, -40.0421 -22.2531, -40.0447 -22.2531, -40.0473 -22.2531, -40.0499 -22.2531, -40.0525 -22.2531, -40.0551 -22.2531, -40.0577 -22.2531, -40.0603 -22.2531, -40.0603 -22.2505, -40.0603 -22.2479, -40.0603 -22.2453, -40.0603 -22.2427, -40.0603 -22.2401, -40.0603 -22.2375, -40.0603 -22.2349, -40.0603 -22.2323, -40.0603 -22.2297, -40.0603 -22.2271, -40.0603 -22.2245, -40.0603 -22.2219, -40.0603 -22.2193, -40.0603 -22.2166, -40.0603 -22.214, -40.0603 -22.2114, -40.0603 -22.2088, -40.0603 -22.2062, -40.0603 -22.2036, -40.0603 -22.201, -40.0603 -22.1984, -40.0603 -22.1958, -40.0603 -22.1932, -40.0603 -22.1906, -40.0603 -22.188, -40.0603 -22.1854, -40.0603 -22.1828, -40.0603 -22.1802, -40.0603 -22.1776, -40.0603 -22.175, -40.0603 -22.1724, -40.0603 -22.1698, -40.0603 -22.1672, -40.0603 -22.1646, -40.0603 -22.162, -40.0603 -22.1594, -40.0603 -22.1568, -40.0603 -22.1541, -40.0603 -22.1515, -40.0603 -22.1489, -40.0603 -22.1463, -40.0603 -22.1437, -40.0603 -22.1411, -40.0603 -22.1385, -40.0603 -22.1359, -40.0603 -22.1333, -40.0603 -22.1307, -40.0603 -22.1281, -40.0603 -22.1255, -40.0603 -22.1229, -40.0603 -22.1203, -40.0603 -22.1177, -40.0603 -22.1151, -40.0603 -22.1125, -40.0603 -22.1099, -40.0603 -22.1073, -40.0603 -22.1047, -40.0603 -22.1021, -40.0603 -22.0995, -40.0603 -22.0969, -40.0603 -22.0942, -40.0603 -22.0916, -40.0603 -22.089, -40.0603 -22.0864, -40.0577 -22.0864, -40.0551 -22.0864, -40.0525 -22.0864, -40.0499 -22.0864, -40.0473 -22.0864, -40.0447 -22.0864, -40.0421 -22.0864, -40.0395 -22.0864, -40.0368 -22.0864, -40.0342 -22.0864, -40.0316 -22.0864, -40.029 -22.0864, -40.0264 -22.0864, -40.0238 -22.0864, -40.0212 -22.0864, -40.0186 -22.0864, -40.016 -22.0864, -40.0134 -22.0864, -40.0108 -22.0864, -40.0082 -22.0864, -40.0056 -22.0864, -40.003 -22.0864, -40.0004 -22.0864, -39.9978 -22.0864, -39.9978 -22.0838, -39.9978 -22.0812, -39.9978 -22.0786, -39.9978 -22.076, -39.9978 -22.0734, -39.9978 -22.0708, -39.9978 -22.0682, -39.9978 -22.0656, -39.9978 -22.063, -39.9978 -22.0604, -39.9978 -22.0578, -39.9978 -22.0552, -39.9978 -22.0526, -39.9978 -22.05, -39.9978 -22.0474, -39.9978 -22.0448, -39.9978 -22.0422, -39.9978 -22.0396, -39.9978 -22.037, -39.9978 -22.0344, -39.9978 -22.0317, -39.9978 -22.0291, -39.9978 -22.0265, -39.9978 -22.0239, -39.9978 -22.0213, -39.9978 -22.0187, -39.9978 -22.0161, -39.9978 -22.0135, -39.9978 -22.0109, -39.9978 -22.0083, -39.9978 -22.0057, -39.9978 -22.0031, -39.9952 -22.0031, -39.9926 -22.0031, -39.99 -22.0031, -39.9874 -22.0031, -39.9848 -22.0031, -39.9822 -22.0031, -39.9796 -22.0031, -39.977 -22.0031, -39.9743 -22.0031, -39.9717 -22.0031, -39.9691 -22.0031, -39.9665 -22.0031, -39.9639 -22.0031, -39.9613 -22.0031, -39.9587 -22.0031, -39.9561 -22.0031, -39.9535 -22.0031, -39.9509 -22.0031, -39.9483 -22.0031, -39.9457 -22.0031, -39.9431 -22.0031, -39.9405 -22.0031, -39.9379 -22.0031, -39.9353 -22.0031, -39.9327 -22.0031, -39.9301 -22.0031, -39.9275 -22.0031, -39.9249 -22.0031, -39.9223 -22.0031, -39.9197 -22.0031, -39.9171 -22.0031, -39.9145 -22.0031, -39.9118 -22.0031, -39.9092 -22.0031, -39.9066 -22.0031, -39.904 -22.0031, -39.9014 -22.0031, -39.8988 -22.0031, -39.8962 -22.0031, -39.8936 -22.0031, -39.891 -22.0031, -39.8884 -22.0031, -39.8858 -22.0031, -39.8832 -22.0031, -39.8806 -22.0031, -39.878 -22.0031, -39.8754 -22.0031, -39.8728 -22.0031, -39.8702 -22.0031, -39.8676 -22.0031, -39.8676 -22.0057, -39.8676 -22.0083, -39.8676 -22.0109, -39.8676 -22.0135, -39.8676 -22.0161, -39.8676 -22.0187, -39.8676 -22.0213, -39.8676 -22.0239, -39.8676 -22.0265, -39.8676 -22.0291, -39.8676 -22.0317, -39.8676 -22.0344, -39.8676 -22.037, -39.8676 -22.0396, -39.8676 -22.0422, -39.8676 -22.0448, -39.8676 -22.0474, -39.8676 -22.05, -39.8676 -22.0526, -39.8676 -22.0552, -39.865 -22.0552, -39.8624 -22.0552, -39.8624 -22.0578, -39.8624 -22.0604, -39.8624 -22.063, -39.8624 -22.0656, -39.8624 -22.0682, -39.8624 -22.0708, -39.8624 -22.0734, -39.8624 -22.076, -39.8624 -22.0786, -39.8624 -22.0812, -39.8624 -22.0838, -39.8624 -22.0864, -39.8624 -22.089, -39.8624 -22.0916, -39.8624 -22.0943, -39.8624 -22.0969, -39.8624 -22.0995, -39.8624 -22.1021, -39.8624 -22.1021))"
0,1293972,1299853,1191,Rodada 0,512,Petro Rio Jaguar Petróleo SA.,480000038959767,06-08-1998,,Campos,ABL,28-03-1986,01-06-1998,Produção,ÓLEO,1340,ALBACORA LESTE,4,2025-03-03 00:00:00,2025-03-03 00:00:00,"POLYGON ((-39.6228 -22.2114, -39.6254 -22.2114, -39.628 -22.2114, -39.6306 -22.2114, -39.6332 -22.2114, -39.6358 -22.2114, -39.6384 -22.2114, -39.641 -22.2114, -39.6436 -22.2114, -39.6462 -22.2114, -39.6488 -22.2114, -39.6514 -22.2114, -39.654 -22.2114, -39.6566 -22.2114, -39.6592 -22.2114, -39.6618 -22.2114, -39.6645 -22.2114, -39.6671 -22.2114, -39.6697 -22.2114, -39.6723 -22.2114, -39.6749 -22.2114, -39.6775 -22.2114, -39.6801 -22.2114, -39.6827 -22.2114, -39.6853 -22.2114, -39.6879 -22.2114, -39.6905 -22.2114, -39.6931 -22.2114, -39.6957 -22.2114, -39.6983 -22.2114, -39.7009 -22.2114, -39.7035 -22.2114, -39.7061 -22.2114, -39.7087 -22.2114, -39.7113 -22.2114, -39.7139 -22.2114, -39.7165 -22.2114, -39.7191 -22.2114, -39.7217 -22.2114, -39.7243 -22.2114, -39.727 -22.2114, -39.7296 -22.2114, -39.7322 -22.2114, -39.7348 -22.2114, -39.7374 -22.2114, -39.74 -22.2114, -39.7426 -22.2114, -39.7452 -22.2114, -39.7478 -22.2114, -39.7504 -22.2114, -39.753 -22.2114, -39.7556 -22.2114, -39.7582 -22.2114, -39.7608 -22.2114, -39.7634 -22.2114, -39.766 -22.2114, -39.7686 -22.2114, -39.7712 -22.2114, -39.7738 -22.2114, -39.7764 -22.2114, -39.779 -22.2114, -39.7816 -22.2114, -39.7842 -22.2114, -39.7868 -22.2114, -39.7895 -22.2114, -39.7921 -22.2114, -39.7947 -22.2114, -39.7973 -22.2114, -39.7999 -22.2114, -39.8025 -22.2114, -39.8051 -22.2114, -39.8077 -22.2114, -39.8103 -22.2114, -39.8103 -22.2088, -39.8103 -22.2062, -39.8103 -22.2036, -39.8103 -22.201, -39.8103 -22.1984, -39.8103 -22.1958, -39.8103 -22.1932, -39.8103 -22.1906, -39.8103 -22.188, -39.8103 -22.1854, -39.8103 -22.1828, -39.8103 -22.1802, -39.8103 -22.1776, -39.8103 -22.175, -39.8103 -22.1724, -39.8103 -22.1698, -39.8129 -22.1698, -39.8155 -22.1698, -39.8181 -22.1698, -39.8207 -22.1698, -39.8233 -22.1698, -39.8259 -22.1698, -39.8285 -22.1698, -39.8311 -22.1698, -39.8337 -22.1698, -39.8363 -22.1698, -39.8389 -22.1698, -39.8415 -22.1698, -39.8441 -22.1698, -39.8467 -22.1698, -39.8493 -22.1698, -39.852 -22.1698, -39.8546 -22.1698, -39.8572 -22.1698, -39.8598 -22.1698, -39.8624 -22.1698, -39.865 -22.1698, -39.8676 -22.1698, -39.8702 -22.1698, -39.8728 -22.1698, -39.8728 -22.1672, -39.8728 -22.1646, -39.8728 -22.162, -39.8728 -22.1594, -39.8728 -22.1568, -39.8728 -22.1541, -39.8728 -22.1515, -39.8728 -22.1489, -39.8728 -22.1463, -39.8728 -22.1437, -39.8728 -22.1411, -39.8728 -22.1385, -39.8728 -22.1359, -39.8728 -22.1333, -39.8728 -22.1307, -39.8728 -22.1281, -39.8728 -22.1255, -39.8728 -22.1229, -39.8728 -22.1203, -39.8728 -22.1177, -39.8728 -22.1151, -39.8728 -22.1125, -39.8728 -22.1099, -39.8728 -22.1073, -39.8728 -22.1047, -39.8728 -22.1021, -39.8702 -22.1021, -39.8676 -22.1021, -39.865 -22.1021, -39.8624 -22.1021, -39.8624 -22.0995, -39.8624 -22.0969, -39.8624 -22.0943, -39.8624 -22.0916, -39.8624 -22.089, -39.8624 -22.0864, -39.8624 -22.0838, -39.8624 -22.0812, -39.8624 -22.0786, -39.8624 -22.076, -39.8624 -22.0734, -39.8624 -22.0708, -39.8624 -22.0682, -39.8624 -22.0656, -39.8624 -22.063, -39.8624 -22.0604, -39.8624 -22.0578, -39.8624 -22.0552, -39.865 -22.0552, -39.8676 -22.0552, -39.8676 -22.0526, -39.8676 -22.05, -39.8676 -22.0474, -39.8676 -22.0448, -39.8676 -22.0422, -39.8676 -22.0396, -39.8676 -22.037, -39.8676 -22.0344, -39.8676 -22.0317, -39.8676 -22.0291, -39.8676 -22.0265, -39.8676 -22.0239, -39.8676 -22.0213, -39.8676 -22.0187, -39.8676 -22.0161, -39.8676 -22.0135, -39.8676 -22.0109, -39.8676 -22.0083, -39.8676 -22.0057, -39.8676 -22.0031, -39.865 -22.0031, -39.8624 -22.0031, -39.8598 -22.0031, -39.8572 -22.0031, -39.8546 -22.0031, -39.852 -22.0031, -39.8493 -22.0031, -39.8467 -22.0031, -39.8441 -22.0031, -39.8415 -22.0031, -39.8389 -22.0031, -39.8363 -22.0031, -39.8337 -22.0031, -39.8311 -22.0031, -39.8285 -22.0031, -39.8259 -22.0031, -39.8233 -22.0031, -39.8207 -22.0031, -39.8181 -22.0031, -39.8155 -22.0031, -39.8129 -22.0031, -39.8103 -22.0031, -39.8077 -22.0031, -39.8051 -22.0031, -39.8025 -22.0031, -39.7999 -22.0031, -39.7973 -22.0031, -39.7947 -22.0031, -39.7921 -22.0031, -39.7895 -22.0031, -39.7868 -22.0031, -39.7842 -22.0031, -39.7816 -22.0031, -39.779 -22.0031, -39.7764 -22.0031, -39.7738 -22.0031, -39.7712 -22.0031, -39.7712 -22.0057, -39.7712 -22.0083, -39.7712 -22.0109, -39.7712 -22.0135, -39.7712 -22.0161, -39.7712 -22.0187, -39.7686 -22.0187, -39.766 -22.0187, -39.7634 -22.0187, -39.7608 -22.0187, -39.7582 -22.0187, -39.7556 -22.0187, -39.753 -22.0187, -39.7504 -22.0187, -39.7478 -22.0187, -39.7452 -22.0187, -39.7426 -22.0187, -39.74 -22.0187, -39.7374 -22.0187, -39.7348 -22.0187, -39.7322 -22.0187, -39.7296 -22.0187, -39.727 -22.0187, -39.7243 -22.0187, -39.7217 -22.0187, -39.7191 -22.0187, -39.7165 -22.0187, -39.7139 -22.0187, -39.7113 -22.0187, -39.7087 -22.0187, -39.7061 -22.0187, -39.7035 -22.0187, -39.7009 -22.0187, -39.6983 -22.0187, -39.6957 -22.0187, -39.6931 -22.0187, -39.6905 -22.0187, -39.6879 -22.0187, -39.6853 -22.0187, -39.6853 -22.0213, -39.6853 -22.0239, -39.6853 -22.0265, -39.6853 -22.0291, -39.6853 -22.0318, -39.6853 -22.0344, -39.6853 -22.037, -39.6853 -22.0396, -39.6853 -22.0422, -39.6853 -22.0448, -39.6827 -22.0448, -39.6801 -22.0448, -39.6775 -22.0448, -39.6749 -22.0448, -39.6723 -22.0448, -39.6697 -22.0448, -39.6671 -22.0448, -39.6645 -22.0448, -39.6618 -22.0448, -39.6592 -22.0448, -39.6566 -22.0448, -39.654 -22.0448, -39.6514 -22.0448, -39.6488 -22.0448, -39.6462 -22.0448, -39.6436 -22.0448, -39.641 -22.0448, -39.6384 -22.0448, -39.6358 -22.0448, -39.6332 -22.0448, -39.6306 -22.0448, -39.628 -22.0448, -39.6254 -22.0448, -39.6228 -22.0448, -39.6228 -22.0474, -39.6228 -22.05, -39.6228 -22.0526, -39.6228 -22.0552, -39.6228 -22.0578, -39.6228 -22.0604, -39.6228 -22.063, -39.6228 -22.0656, -39.6228 -22.0682, -39.6228 -22.0708, -39.6228 -22.0734, -39.6228 -22.076, -39.6228 -22.0786, -39.6228 -22.0812, -39.6228 -22.0838, -39.6228 -22.0864, -39.6228 -22.089, -39.6228 -22.0916, -39.6228 -22.0943, -39.6228 -22.0969, -39.6228 -22.0995, -39.6228 -22.1021, -39.6228 -22.1047, -39.6228 -22.1073, -39.6228 -22.1099, -39.6228 -22.1125, -39.6228 -22.1151, -39.6228 -22.1177, -39.6228 -22.1203, -39.6228 -22.1229, -39.6228 -22.1255, -39.6228 -22.1281, -39.6228 -22.1307, -39.6228 -22.1333, -39.6228 -22.1359, -39.6228 -22.1385, -39.6228 -22.1411, -39.6228 -22.1437, -39.6228 -22.1463, -39.6228 -22.1489, -39.6228 -22.1515, -39.6228 -22.1541, -39.6228 -22.1568, -39.6228 -22.1594, -39.6228 -22.162, -39.6228 -22.1646, -39.6228 -22.1672, -39.6228 -22.1698, -39.6228 -22.1724, -39.6228 -22.175, -39.6228 -22.1776, -39.6228 -22.1802, -39.6228 -22.1828, -39.6228 -22.1854, -39.6228 -22.188, -39.6228 -22.1906, -39.6228 -22.1932, -39.6228 -22.1958, -39.6228 -22.1984, -39.6228 -22.201, -39.6228 -22.2036, -39.6228 -22.2062, -39.6228 -22.2088, -39.6228 -22.2114, -39.6228 -22.2114))"
0,1541753,1547634,1276,Rodada 0,21,Petróleo Brasileiro S.A. - PETROBRAS,480000037269708,06-08-1998,,Campos,BG,17-06-1975,31-05-1984,Em Devolução,ÓLEO,117,BAGRE,32,2025-06-10 00:00:00,2025-06-10 00:00:00,"POLYGON ((-40.4509 -22.4328, -40.4535 -22.4328, -40.4561 -22.4328, -40.4587 -22.4328, -40.4613 -22.4328, -40.4639 -22.4328, -40.4665 -22.4328, -40.4691 -22.4328, -40.4718 -22.4328, -40.4744 -22.4328, -40.477 -22.4328, -40.4796 -22.4328, -40.4822 -22.4328, -40.4848 -22.4328, -40.4874 -22.4328, -40.49 -22.4328, -40.4926 -22.4328, -40.4952 -22.4328, -40.4978 -22.4328, -40.4978 -22.4302, -40.4978 -22.4276, -40.4978 -22.425, -40.4978 -22.4224, -40.4978 -22.4198, -40.4978 -22.4172, -40.4978 -22.4146, -40.4978 -22.412, -40.4978 -22.4094, -40.4978 -22.4068, -40.4978 -22.4041, -40.4978 -22.4015, -40.4978 -22.3989, -40.4978 -22.3963, -40.4978 -22.3937, -40.4952 -22.3937, -40.4926 -22.3937, -40.49 -22.3937, -40.4874 -22.3937, -40.4848 -22.3937, -40.4822 -22.3937, -40.4796 -22.3937, -40.477 -22.3937, -40.4744 -22.3937, -40.4718 -22.3937, -40.4691 -22.3937, -40.4665 -22.3937, -40.4639 -22.3937, -40.4613 -22.3937, -40.4587 -22.3937, -40.4561 -22.3937, -40.4535 -22.3937, -40.4509 -22.3937, -40.4509 -22.3963, -40.4509 -22.3989, -40.4509 -22.4015, -40.4509 -22.4041, -40.4509 -22.4068, -40.4509 -22.4094, -40.4509 -22.412, -40.4509 -22.4146, -40.4509 -22.4172, -40.4509 -22.4198, -40.4509 -22.4224, -40.4509 -22.425, -40.4509 -22.4276, -40.4509 -22.4302, -40.4509 -22.4328, -40.4509 -22.4328))"
0,1541695,1547576,2643,Rodada 0,42,Petróleo Brasileiro S.A. - PETROBRAS,480000035609749,20/12/2004,,Campos,BLA,24/04/2003,28/11/2015,Produção,ÓLEO,1400,BALEIA ANÃ,464,2025-06-10 00:00:00,2025-06-10 00:00:00,"POLYGON ((-39.9379 -21.1693, -40.0208 -21.1693, -40.0208 -21.1255, -40.0182 -21.1255, -40.0156 -21.1255, -40.013 -21.1255, -40.0104 -21.1255, -40.0078 -21.1255, -40.0052 -21.1255, -40.0026 -21.1255, -40 -21.1255, -39.9974 -21.1255, -39.9948 -21.1255, -39.9922 -21.1255, -39.9896 -21.1255, -39.987 -21.1255, -39.9844 -21.1255, -39.9818 -21.1255, -39.9792 -21.1255, -39.9766 -21.1255, -39.974 -21.1255, -39.9714 -21.1255, -39.9687 -21.1255, -39.9661 -21.1255, -39.9635 -21.1255, -39.9609 -21.1255, -39.9583 -21.1255, -39.9557 -21.1255, -39.9531 -21.1255, -39.9505 -21.1255, -39.9479 -21.1255, -39.9453 -21.1255, -39.9427 -21.1255, -39.9401 -21.1255, -39.9379 -21.1255, -39.9379 -21.1281, -39.9379 -21.1307, -39.9379 -21.1333, -39.9379 -21.1359, -39.9379 -21.1385, -39.9379 -21.1411, -39.9379 -21.1437, -39.9379 -21.1463, -39.9379 -21.1489, -39.9379 -21.1515, -39.9379 -21.1541, -39.9379 -21.1567, -39.9379 -21.1593, -39.9379 -21.162, -39.9379 -21.1646, -39.9379 -21.1672, -39.9379 -21.1693))"
0,1293772,1299653,1349,Rodada 0,233,Petróleo Brasileiro S.A. - PETROBRAS,480000038979792,06-08-1998,,Campos,BR,10-06-1990,29-09-1997,Produção,ÓLEO,952,BARRACUDA,42,2025-03-03 00:00:00,2025-03-03 00:00:00,"POLYGON ((-40.1384 -22.6203, -40.141 -22.6203, -40.1436 -22.6203, -40.1462 -22.6203, -40.1488 -22.6203, -40.1514 -22.6203, -40.154 -22.6203, -40.154 -22.6229, -40.154 -22.6255, -40.154 -22.6281, -40.154 -22.6307, -40.1566 -22.6307, -40.1592 -22.6307, -40.1619 -22.6307, -40.1645 -22.6307, -40.1671 -22.6307, -40.1697 -22.6307, -40.1723 -22.6307, -40.1749 -22.6307, -40.1775 -22.6307, -40.1801 -22.6307, -40.1827 -22.6307, -40.1853 -22.6307, -40.1879 -22.6307, -40.1905 -22.6307, -40.1931 -22.6307, -40.1957 -22.6307, -40.1983 -22.6307, -40.2009 -22.6307, -40.2035 -22.6307, -40.2061 -22.6307, -40.2061 -22.6333, -40.2087 -22.6333, -40.2113 -22.6333, -40.2139 -22.6333, -40.2165 -22.6333, -40.2165 -22.6307, -40.2165 -22.6281, -40.2165 -22.6255, -40.2165 -22.6229, -40.2165 -22.6203, -40.2165 -22.6177, -40.2191 -22.6177, -40.2217 -22.6177, -40.2244 -22.6177, -40.227 -22.6177, -40.2296 -22.6177, -40.2322 -22.6177, -40.2348 -22.6177, -40.2374 -22.6177, -40.2374 -22.6151, -40.24 -22.6151, -40.2426 -22.6151, -40.2426 -22.6125, -40.2452 -22.6125, -40.2452 -22.6099, -40.2478 -22.6099, -40.2478 -22.6073, -40.2504 -22.6073, -40.253 -22.6073, -40.2556 -22.6073, -40.2556 -22.6047, -40.2582 -22.6047, -40.2608 -22.6047, -40.2634 -22.6047, -40.2634 -22.6073, -40.2634 -22.6099, -40.2634 -22.6125, -40.2634 -22.6151, -40.266 -22.6151, -40.2686 -22.6151, -40.2712 -22.6151, -40.2738 -22.6151, -40.2764 -22.6151, -40.279 -22.6151, -40.2816 -22.6151, -40.2842 -22.6151, -40.2869 -22.6151, -40.2895 -22.6151, -40.2921 -22.6151, -40.2921 -22.6125, -40.2921 -22.6099, -40.2921 -22.6073, -40.2947 -22.6073, -40.2973 -22.6073, -40.2999 -22.6073, -40.2999 -22.6047, -40.3025 -22.6047, -40.3025 -22.6021, -40.3051 -22.6021, -40.3077 -22.6021, -40.3103 -22.6021, -40.3129 -22.6021, -40.3155 -22.6021, -40.3155 -22.5995, -40.3155 -22.5969, -40.3155 -22.5943, -40.3155 -22.5916, -40.3155 -22.589, -40.3155 -22.5864, -40.3181 -22.5864, -40.3207 -22.5864, -40.3233 -22.5864, -40.3259 -22.5864, -40.3285 -22.5864, -40.3311 -22.5864, -40.3337 -22.5864, -40.3363 -22.5864, -40.3389 -22.5864, -40.3415 -22.5864, -40.3441 -22.5864, -40.3467 -22.5864, -40.3494 -22.5864, -40.352 -22.5864, -40.352 -22.5838, -40.352 -22.5812, -40.352 -22.5786, -40.352 -22.576, -40.352 -22.5734, -40.352 -22.5708, -40.352 -22.5682, -40.352 -22.5656, -40.352 -22.563, -40.3494 -22.563, -40.3467 -22.563, -40.3441 -22.563, -40.3441 -22.5604, -40.3441 -22.5578, -40.3441 -22.5552, -40.3441 -22.5526, -40.3441 -22.55, -40.3441 -22.5474, -40.3441 -22.5448, -40.3441 -22.5422, -40.3441 -22.5396, -40.3441 -22.537, -40.3415 -22.537, -40.3389 -22.537, -40.3363 -22.537, -40.3363 -22.5344, -40.3337 -22.5344, -40.3337 -22.5318, -40.3311 -22.5318, -40.3311 -22.5291, -40.3311 -22.5265, -40.3311 -22.5239, -40.3311 -22.5213, -40.3311 -22.5187, -40.3311 -22.5161, -40.3311 -22.5135, -40.3311 -22.5109, -40.3311 -22.5083, -40.3311 -22.5057, -40.3311 -22.5031, -40.3285 -22.5031, -40.3259 -22.5031, -40.3233 -22.5031, -40.3207 -22.5031, -40.3181 -22.5031, -40.3155 -22.5031, -40.3129 -22.5031, -40.3103 -22.5031, -40.3077 -22.5031, -40.3051 -22.5031, -40.3025 -22.5031, -40.2999 -22.5031, -40.2973 -22.5031, -40.2947 -22.5031, -40.2921 -22.5031, -40.2895 -22.5031, -40.2869 -22.5031, -40.2842 -22.5031, -40.2816 -22.5031, -40.279 -22.5031, -40.2764 -22.5031, -40.2738 -22.5031, -40.2712 -22.5031, -40.2686 -22.5031, -40.266 -22.5031, -40.2634 -22.5031, -40.2608 -22.5031, -40.2582 -22.5031, -40.2556 -22.5031, -40.253 -22.5031, -40.2504 -22.5031, -40.2478 -22.5031, -40.2452 -22.5031, -40.2426 -22.5031, -40.24 -22.5031, -40.2374 -22.5031, -40.2348 -22.5031, -40.2322 -22.5031, -40.2296 -22.5031, -40.227 -22.5031, -40.2244 -22.5031, -40.2217 -22.5031, -40.2191 -22.5031, -40.2165 -22.5031, -40.2139 -22.5031, -40.2139 -22.5057, -40.2139 -22.5083, -40.2139 -22.5109, -40.2139 -22.5135, -40.2113 -22.5135, -40.2087 -22.5135, -40.2061 -22.5135, -40.2035 -22.5135, -40.2009 -22.5135, -40.1983 -22.5135, -40.1957 -22.5135, -40.1931 -22.5135, -40.1905 -22.5135, -40.1879 -22.5135, -40.1853 -22.5135, -40.1827 -22.5135, -40.1801 -22.5135, -40.1775 -22.5135, -40.1749 -22.5135, -40.1723 -22.5135, -40.1697 -22.5135, -40.1671 -22.5135, -40.1671 -22.5161, -40.1671 -22.5187, -40.1671 -22.5213, -40.1671 -22.5239, -40.1671 -22.5265, -40.1671 -22.5291, -40.1671 -22.5318, -40.1671 -22.5344, -40.1671 -22.537, -40.1671 -22.5396, -40.1671 -22.5422, -40.1671 -22.5448, -40.1671 -22.5474, -40.1671 -22.55, -40.1671 -22.5526, -40.1671 -22.5552, -40.1671 -22.5578, -40.1671 -22.5604, -40.1645 -22.5604, -40.1619 -22.5604, -40.1592 -22.5604, -40.1566 -22.5604, -40.154 -22.5604, -40.1514 -22.5604, -40.1488 -22.5604, -40.1462 -22.5604, -40.1436 -22.5604, -40.141 -22.5604, -40.141 -22.563, -40.141 -22.5656, -40.141 -22.5682, -40.141 -22.5708, -40.141 -22.5734, -40.141 -22.576, -40.141 -22.5786, -40.141 -22.5812, -40.141 -22.5838, -40.141 -22.5864, -40.141 -22.589, -40.141 -22.5916, -40.141 -22.5943, -40.141 -22.5969, -40.141 -22.5995, -40.1384 -22.5995, -40.1384 -22.6021, -40.1384 -22.6047, -40.1384 -22.6073, -40.1384 -22.6099, -40.1384 -22.6125, -40.1384 -22.6151, -40.1384 -22.6177, -40.1384 -22.6203, -40.1384 -22.6203))"
